"year","site","Date","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","year.count","sin.dist.21.June","cos.dist.21.June","predicted.abnd","predicted.abnd.se"
2018.41,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.4100000000000819,0.47873384011578846,0.8779600847008882,11.888457514201827,1.2935721331965788
2018.44,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.4400000000000546,0.47873384011578846,0.8779600847008882,11.811368923215612,1.275392907357837
2018.47,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.4700000000000273,0.47873384011578846,0.8779600847008882,11.734780199504286,1.2575349697249263
2018.5,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.5,0.47873384011578846,0.8779600847008882,11.6586881017673,1.2399972143917322
2018.53,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.5299999999999727,0.47873384011578846,0.8779600847008882,11.583089409721731,1.222778549436577
2018.56,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.5599999999999454,0.47873384011578846,0.8779600847008882,11.507980923966022,1.2058778942852522
2018.59,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.5899999999999181,0.47873384011578846,0.8779600847008882,11.43335946584456,1.1892941769086411
2018.62,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.6199999999998909,0.47873384011578846,0.8779600847008882,11.359221877313173,1.1730263308520967
2018.65,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.650000000000091,0.47873384011578846,0.8779600847008882,11.285565020804883,1.1570732920944622
2018.68,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.6800000000000637,0.47873384011578846,0.8779600847008882,11.2123857790994,1.1414339957364354
2018.71,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.7100000000000364,0.47873384011578846,0.8779600847008882,11.13968105518782,1.1261073725165178
2018.74,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.740000000000009,0.47873384011578846,0.8779600847008882,11.067447772143792,1.1110923451582624
2018.77,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.7699999999999818,0.47873384011578846,0.8779600847008882,10.99568287299276,1.0963878245496221
2018.8,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.7999999999999545,0.47873384011578846,0.8779600847008882,10.92438332058256,1.0819927057592453
2018.83,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.8299999999999272,0.47873384011578846,0.8779600847008882,10.853546097454918,1.0679058638953174
2018.86,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.8599999999999,0.47873384011578846,0.8779600847008882,10.783168205717729,1.0541261498144012
2018.89,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.8900000000001,0.47873384011578846,0.8779600847008882,10.713246666917646,1.0406523856894847
2018.92,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.9200000000000728,0.47873384011578846,0.8779600847008882,10.643778521916174,1.0274833604491063
2018.95,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.9500000000000455,0.47873384011578846,0.8779600847008882,10.574760830761234,1.01461782509935
2018.98,"Shunra East","2018-07-20",29,0.4992119833101589,0.9984239666203178,1.9800000000000182,0.47873384011578846,0.8779600847008882,10.506190672564868,1.0020544879461988
2019.01,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.009999999999991,0.47873384011578846,0.8779600847008882,10.438065145379108,0.9897920097343365
2019.04,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.0399999999999636,0.47873384011578846,0.8779600847008882,10.370381366073145,0.9778289987228698
2019.07,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.0699999999999363,0.47873384011578846,0.8779600847008882,10.303136470211317,0.9661640057199331
2019.1,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.099999999999909,0.47873384011578846,0.8779600847008882,10.236327611931893,0.9547955191004464
2019.13,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.130000000000109,0.47873384011578846,0.8779600847008882,10.169951963826128,0.9437219598333415
2019.16,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.160000000000082,0.47873384011578846,0.8779600847008882,10.104006716820594,0.932941676547191
2019.19,"Shunra East","2019-07-20",29,0.4992119833101589,0.9984239666203178,2.1900000000000546,0.47873384011578846,0.8779600847008882,10.038489080055314,0.9224529406633202
